gamma1_proxy,gamma2_proxy,primitive_exponent_k1,primitive_exponent_k2,length_bin_1,length_bin_2,support_argument_1,support_argument_2,transform_model,support_q,support_valid,geodesic_weight_proxy,primitive_power_multiplicity_proxy,transform_weight_1,transform_weight_2,diagonal_subtraction_status,quotient_control_tag,quotient_identifier_proxy,rank_proxy,cyclic_flag,C_constraints_proxy,V_vertices_proxy,d_C_minus_V,family_growth_proxy,Q_numerator_type,polynomial_variation_proxy,weighted_total_variation_proxy,coverage_by_M4_M12,exact_or_proxy,notes
primitive_length_1,primitive_length_1,1,1,1,1,1,1,compact_support,12.0,True,0.9206735942077923,1.0,1.0,1.0,diagonal_separated,identity/diagonal,identity/diagonal|L1_1|k1_1,rank_zero_diagonal,True,1,1,0,1.0,Q_gamma1^1_gamma2^1,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,3,1,2,2,6,2,paley_wiener_scaled,12.0,True,0.08493998322050567,0.3333333333333333,0.7788007830714049,0.9726044771163483,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_1,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^1,3.15,0.0675560290609643,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,1,2,2,6,2,optimistic_decay,12.0,True,0.08493998322050567,0.3333333333333333,0.26447726129982396,0.6785631183147701,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_1,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^1,3.15,0.016005898550878556,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,2,2,2,6,4,compact_support,12.0,True,0.027522859565493708,0.16666666666666666,1.0,1.0,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^2,3.15,0.014449501271884194,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,2,2,2,6,4,paley_wiener_scaled,12.0,True,0.027522859565493708,0.16666666666666666,0.7788007830714049,0.8948393168143698,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^2,3.15,0.01006987998710747,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,2,2,2,6,4,optimistic_decay,12.0,True,0.027522859565493708,0.16666666666666666,0.26447726129982396,0.43556505618107433,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^2,3.15,0.0016645399663936693,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,3,2,2,6,6,compact_support,12.0,True,0.009964345771147631,0.1111111111111111,1.0,1.0,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k3_3,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^3_gamma2^3,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,3,3,2,2,6,6,paley_wiener_scaled,12.0,True,0.009964345771147631,0.1111111111111111,0.7788007830714049,0.7788007830714049,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k3_3,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^3_gamma2^3,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,3,3,2,2,6,6,optimistic_decay,12.0,True,0.009964345771147631,0.1111111111111111,0.26447726129982396,0.26447726129982396,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k3_3,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^3_gamma2^3,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,3,4,2,2,6,8,compact_support,12.0,True,0.0036578187081977996,0.08333333333333333,1.0,1.0,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_4,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^4,3.15,0.0009601774109019223,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,4,2,2,6,8,paley_wiener_scaled,12.0,True,0.0036578187081977996,0.08333333333333333,0.7788007830714049,0.6411803884299546,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_4,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^4,3.15,0.00047946630750649705,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,3,4,2,2,6,8,optimistic_decay,12.0,True,0.0036578187081977996,0.08333333333333333,0.26447726129982396,0.1519134323416414,non_diagonal_remainder,cyclic,cyclic|L2_2|k3_4,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^3_gamma2^4,3.15,3.857767055162315e-05,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,1,2,2,8,2,compact_support,12.0,True,0.031180678273691514,0.25,1.0,1.0,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_1,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^1,3.15,0.024554784140532065,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,1,2,2,8,2,paley_wiener_scaled,12.0,True,0.031180678273691514,0.25,0.6411803884299546,0.9726044771163483,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_1,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^1,3.15,0.015312729659660627,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,1,2,2,8,2,optimistic_decay,12.0,True,0.031180678273691514,0.25,0.1519134323416414,0.6785631183147701,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_1,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^1,3.15,0.0025311771883796148,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,2,2,2,8,4,compact_support,12.0,True,0.010103385905502223,0.125,1.0,1.0,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^2,3.15,0.0039782082002915,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,2,2,2,8,4,paley_wiener_scaled,12.0,True,0.010103385905502223,0.125,0.6411803884299546,0.8948393168143698,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^2,3.15,0.002282510563322955,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,2,2,2,8,4,optimistic_decay,12.0,True,0.010103385905502223,0.125,0.1519134323416414,0.43556505618107433,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_2,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^2,3.15,0.00026323080698587606,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,3,2,2,8,6,compact_support,12.0,True,0.0036578187081977996,0.08333333333333333,1.0,1.0,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_3,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^3,3.15,0.0009601774109019223,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,3,2,2,8,6,paley_wiener_scaled,12.0,True,0.0036578187081977996,0.08333333333333333,0.6411803884299546,0.7788007830714049,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_3,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^3,3.15,0.00047946630750649705,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,3,2,2,8,6,optimistic_decay,12.0,True,0.0036578187081977996,0.08333333333333333,0.1519134323416414,0.26447726129982396,non_diagonal_remainder,cyclic,cyclic|L2_2|k4_3,rank_one_cyclic,True,4,2,2,1.0,Q_gamma1^4_gamma2^3,3.15,3.857767055162315e-05,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,cyclic skeleton analogous to earlier toy rows; surface law still not exact
primitive_length_2,primitive_length_2,4,4,2,2,8,8,compact_support,12.0,True,0.001342751246226659,0.0625,1.0,1.0,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k4_4,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^4_gamma2^4,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,4,4,2,2,8,8,paley_wiener_scaled,12.0,True,0.001342751246226659,0.0625,0.6411803884299546,0.6411803884299546,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k4_4,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^4_gamma2^4,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_2,4,4,2,2,8,8,optimistic_decay,12.0,True,0.001342751246226659,0.0625,0.1519134323416414,0.1519134323416414,diagonal_separated,identity/diagonal,identity/diagonal|L2_2|k4_4,rank_zero_diagonal,True,2,2,0,1.0,Q_gamma1^4_gamma2^4,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_2,primitive_length_3,1,1,2,3,2,3,compact_support,12.0,True,0.599440899739553,1.0,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^1,4.0,87.75391433518969,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,1,2,3,2,3,paley_wiener_scaled,12.0,True,0.599440899739553,1.0,0.9726044771163483,0.9394130628134758,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^1,4.0,80.17876396806676,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,1,2,3,2,3,optimistic_decay,12.0,True,0.599440899739553,1.0,0.6785631183147701,0.54744132061185,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^1,4.0,32.598252784918714,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,2,2,3,2,6,compact_support,12.0,True,0.1274099748307585,0.5,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^2,4.0,9.32596025863842,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,2,2,3,2,6,paley_wiener_scaled,12.0,True,0.1274099748307585,0.5,0.9726044771163483,0.7788007830714049,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^2,4.0,7.064089684734555,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,2,2,3,2,6,optimistic_decay,12.0,True,0.1274099748307585,0.5,0.6785631183147701,0.26447726129982396,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^2,4.0,1.6736789361336541,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,3,2,3,2,9,compact_support,12.0,True,0.028362039776587068,0.3333333333333333,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^3,4.0,1.3840007747259382,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,3,2,3,2,9,paley_wiener_scaled,12.0,True,0.028362039776587068,0.3333333333333333,0.9726044771163483,0.569782824730923,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^3,4.0,0.7669763129555869,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,3,2,3,2,9,optimistic_decay,12.0,True,0.028362039776587068,0.3333333333333333,0.6785631183147701,0.11275927977443691,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^3,4.0,0.10589583456529852,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,4,2,3,2,12,compact_support,12.0,True,0.0063276843662506965,0.25,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^4,4.0,0.23158207592163887,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,4,2,3,2,12,paley_wiener_scaled,12.0,True,0.0063276843662506965,0.25,0.9726044771163483,0.36787944117144233,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^4,4.0,0.08286034269999447,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,1,4,2,3,2,12,optimistic_decay,12.0,True,0.0063276843662506965,0.25,0.6785631183147701,0.042425741080511385,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k1_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^1_gamma2^4,4.0,0.006666910588773045,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,1,2,3,4,3,compact_support,12.0,True,0.19423511844257096,0.5,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^1,4.0,14.217324803913543,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,1,2,3,4,3,paley_wiener_scaled,12.0,True,0.19423511844257096,0.5,0.8948393168143698,0.9394130628134758,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^1,4.0,11.951420796868316,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,1,2,3,4,3,optimistic_decay,12.0,True,0.19423511844257096,0.5,0.43556505618107433,0.54744132061185,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^1,4.0,3.3900686314247923,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,2,2,3,4,6,compact_support,12.0,True,0.041284289348240556,0.25,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^2,4.0,1.5109321004075453,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,2,2,3,4,6,paley_wiener_scaled,12.0,True,0.041284289348240556,0.25,0.8948393168143698,0.7788007830714049,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^2,4.0,1.0529709388224577,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,2,2,3,4,6,optimistic_decay,12.0,True,0.041284289348240556,0.25,0.43556505618107433,0.26447726129982396,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^2,4.0,0.1740549255169925,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,3,2,3,4,9,compact_support,12.0,True,0.00919007054352118,0.16666666666666666,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^3,4.0,0.22422690420381813,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,3,2,3,4,9,paley_wiener_scaled,12.0,True,0.00919007054352118,0.16666666666666666,0.8948393168143698,0.569782824730923,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^3,4.0,0.11432524279138995,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,3,2,3,4,9,optimistic_decay,12.0,True,0.00919007054352118,0.16666666666666666,0.43556505618107433,0.11275927977443691,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^3,4.0,0.011012680628222294,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,4,2,3,4,12,compact_support,12.0,True,0.002050341447972459,0.125,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^4,4.0,0.037519438501243105,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,4,2,3,4,12,paley_wiener_scaled,12.0,True,0.002050341447972459,0.125,0.8948393168143698,0.36787944117144233,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^4,4.0,0.012351136061099187,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,2,4,2,3,4,12,optimistic_decay,12.0,True,0.002050341447972459,0.125,0.43556505618107433,0.042425741080511385,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k2_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^2_gamma2^4,4.0,0.0006933280935219194,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,1,2,3,6,3,compact_support,12.0,True,0.07032066840496824,0.3333333333333333,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^1,4.0,3.4314830780282213,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,1,2,3,6,3,paley_wiener_scaled,12.0,True,0.07032066840496824,0.3333333333333333,0.7788007830714049,0.9394130628134758,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^1,4.0,2.510526650351376,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,1,2,3,6,3,optimistic_decay,12.0,True,0.07032066840496824,0.3333333333333333,0.26447726129982396,0.54744132061185,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^1,4.0,0.496829958119282,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,2,2,3,6,6,compact_support,12.0,True,0.014946518656721444,0.16666666666666666,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^2,4.0,0.36467746261033207,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,2,2,3,6,6,paley_wiener_scaled,12.0,True,0.014946518656721444,0.16666666666666666,0.7788007830714049,0.7788007830714049,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^2,4.0,0.22118806197937393,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,2,2,3,6,6,optimistic_decay,12.0,True,0.014946518656721444,0.16666666666666666,0.26447726129982396,0.26447726129982396,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_2,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^2,4.0,0.025508540019945774,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,3,2,3,6,9,compact_support,12.0,True,0.003327163020215084,0.1111111111111111,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^3,4.0,0.05411924099829659,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,3,2,3,6,9,paley_wiener_scaled,12.0,True,0.003327163020215084,0.1111111111111111,0.7788007830714049,0.569782824730923,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^3,4.0,0.024015267616623807,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,3,2,3,6,9,optimistic_decay,12.0,True,0.003327163020215084,0.1111111111111111,0.26447726129982396,0.11275927977443691,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_3,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^3,4.0,0.0016139583737575112,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,4,2,3,6,12,compact_support,12.0,True,0.000742303360154016,0.08333333333333333,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^4,4.0,0.009055664134415534,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,4,2,3,6,12,paley_wiener_scaled,12.0,True,0.000742303360154016,0.08333333333333333,0.7788007830714049,0.36787944117144233,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^4,4.0,0.0025944912132648316,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,3,4,2,3,6,12,optimistic_decay,12.0,True,0.000742303360154016,0.08333333333333333,0.26447726129982396,0.042425741080511385,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k3_4,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^3_gamma2^4,4.0,0.00010161038171154757,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_2,primitive_length_3,4,1,2,3,8,3,compact_support,12.0,True,0.025814063699943417,0.25,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L2_3|k4_1,rank_two_noncyclic,False,5,4,1,36.598234443677974,Q_gamma1^4_gamma2^1,4.0,0.9447491552345665,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
