variant,weight_scheme,n_power,coefficient_order,decay_model,parameter_name,metric,target_slope,minimum_sufficient_parameter,slope_at_parameter,baseline_slope,threshold_found,notes
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_coefficient_absolute_variation,1,9.5,0.960156196123,5.57113622338,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_coefficient_absolute_variation,2,6.5,1.94293846107,5.57113622338,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_signed_coefficient_sum,0,6.5,-1.06508030621,5.67145585951,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_signed_coefficient_sum,1,5.5,0.83046175285,5.67145585951,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_signed_coefficient_sum,2,4.5,1.95569398181,5.67145585951,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_tv,0,,,1.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_tv,1,0.5,0.876953460577,1.02920801036,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,decayed_tv,2,0,1.02920801036,1.02920801036,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,m12_tv_bound_proxy,0,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,m12_tv_bound_proxy,1,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,polynomial_length,sigma,m12_tv_bound_proxy,2,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_coefficient_absolute_variation,0,,,5.57113622338,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_coefficient_absolute_variation,1,,,5.57113622338,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_coefficient_absolute_variation,2,,,5.57113622338,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_signed_coefficient_sum,0,,,5.67145585951,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_signed_coefficient_sum,1,,,5.67145585951,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_signed_coefficient_sum,2,,,5.67145585951,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_tv,0,,,1.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_tv,1,,,1.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,decayed_tv,2,1,1.02920801036,1.02920801036,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,m12_tv_bound_proxy,0,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,m12_tv_bound_proxy,1,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_length_inverse,1,4,rank_penalty,eta,m12_tv_bound_proxy,2,,,9.02920801036,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,m12_tv_bound_proxy,0,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,m12_tv_bound_proxy,1,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,exponential_length,beta,m12_tv_bound_proxy,2,0,2,2,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,m12_tv_bound_proxy,0,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,m12_tv_bound_proxy,1,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,folded_complexity,tau,m12_tv_bound_proxy,2,0,2,2,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,m12_tv_bound_proxy,0,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,m12_tv_bound_proxy,1,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,polynomial_length,sigma,m12_tv_bound_proxy,2,0,2,2,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_tv,0,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_tv,1,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,decayed_tv,2,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,m12_tv_bound_proxy,0,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,m12_tv_bound_proxy,1,,,2,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,1,rank_penalty,eta,m12_tv_bound_proxy,2,1,2,2,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,m12_tv_bound_proxy,0,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,m12_tv_bound_proxy,1,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,exponential_length,beta,m12_tv_bound_proxy,2,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,m12_tv_bound_proxy,0,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,m12_tv_bound_proxy,1,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,folded_complexity,tau,m12_tv_bound_proxy,2,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,m12_tv_bound_proxy,0,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,m12_tv_bound_proxy,1,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,polynomial_length,sigma,m12_tv_bound_proxy,2,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_tv,0,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_tv,1,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,decayed_tv,2,1,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,m12_tv_bound_proxy,0,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,m12_tv_bound_proxy,1,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,2,rank_penalty,eta,m12_tv_bound_proxy,2,,,4,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,m12_tv_bound_proxy,0,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,m12_tv_bound_proxy,1,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,exponential_length,beta,m12_tv_bound_proxy,2,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_coefficient_absolute_variation,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_signed_coefficient_sum,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_signed_coefficient_sum,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_signed_coefficient_sum,2,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_tv,0,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_tv,1,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,decayed_tv,2,0,0,0,yes,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,m12_tv_bound_proxy,0,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,m12_tv_bound_proxy,1,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,folded_complexity,tau,m12_tv_bound_proxy,2,,,6,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,polynomial_length,sigma,decayed_coefficient_absolute_variation,0,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
all_conflict_free,weight_unweighted,0,3,polynomial_length,sigma,decayed_coefficient_absolute_variation,1,,,,no,"rank_penalty parameter is eta; smaller eta is stronger decay, while other models use larger exponents as stronger decay"
