node_id	node_type	label	source_id	source_record_id	taxon_rank	pending_crosswalk	clone_id
unresolved_taxon_name:a804f66c4dc9d95d	unresolved_taxon_name	Banksia bipinnatifida subsp. multifida	austraits_6_0_0	03671	subspecies	true	clone-3
unresolved_taxon_name:942572708b88c0e6	unresolved_taxon_name	Banksia biterax	austraits_6_0_0	0512	species	true	clone-3
unresolved_taxon_name:99fa1e559c0d65f7	unresolved_taxon_name	Banksia blechnifolia	austraits_6_0_0	03674	species	true	clone-3
unresolved_taxon_name:6c7a16c76a01033b	unresolved_taxon_name	Banksia borealis	austraits_6_0_0	03677	species	true	clone-3
unresolved_taxon_name:5496c273fb00de0a	unresolved_taxon_name	Banksia borealis subsp. borealis	austraits_6_0_0	03675	subspecies	true	clone-3
unresolved_taxon_name:65405aac7f43e844	unresolved_taxon_name	Banksia borealis subsp. elatior	austraits_6_0_0	03676	subspecies	true	clone-3
unresolved_taxon_name:ab2842e60e335e9f	unresolved_taxon_name	Banksia brownii	austraits_6_0_0	03678	species	true	clone-3
unresolved_taxon_name:36f79735eea53690	unresolved_taxon_name	Banksia brunnea	austraits_6_0_0	03679	species	true	clone-3
unresolved_taxon_name:ab7841d1d5190474	unresolved_taxon_name	Banksia burdettii	austraits_6_0_0	03680	species	true	clone-3
unresolved_taxon_name:80dd36f12f995788	unresolved_taxon_name	Banksia caleyi	austraits_6_0_0	03681	species	true	clone-3
unresolved_taxon_name:c8851476430eebed	unresolved_taxon_name	Banksia calophylla	austraits_6_0_0	03682	species	true	clone-3
unresolved_taxon_name:4d08173839fd1b1c	unresolved_taxon_name	Banksia candolleana	austraits_6_0_0	03683	species	true	clone-3
unresolved_taxon_name:bdced34785ef9b03	unresolved_taxon_name	Banksia canei	austraits_6_0_0	0915	species	true	clone-3
unresolved_taxon_name:af9c85f57ad6bd25	unresolved_taxon_name	Banksia carlinoides	austraits_6_0_0	03685	species	true	clone-3
unresolved_taxon_name:d148434d2c0307d9	unresolved_taxon_name	Banksia catoglypta	austraits_6_0_0	03686	species	true	clone-3
unresolved_taxon_name:31f8d6ac0733cb9a	unresolved_taxon_name	Banksia chamaephyton	austraits_6_0_0	03687	species	true	clone-3
unresolved_taxon_name:222350584db2c799	unresolved_taxon_name	Banksia cirsioides	austraits_6_0_0	03688	species	true	clone-3
unresolved_taxon_name:550b230ffa161ed3	unresolved_taxon_name	Banksia coccinea	austraits_6_0_0	0132	species	true	clone-3
unresolved_taxon_name:4a78481d1313d37c	unresolved_taxon_name	Banksia columnaris	austraits_6_0_0	03690	species	true	clone-3
unresolved_taxon_name:4820b9dce6a84cd6	unresolved_taxon_name	Banksia comosa	austraits_6_0_0	03691	species	true	clone-3
unresolved_taxon_name:8c680ac1dec411d0	unresolved_taxon_name	Banksia concinna	austraits_6_0_0	03692	species	true	clone-3
unresolved_taxon_name:554b0c4e120e5e7d	unresolved_taxon_name	Banksia conferta	austraits_6_0_0	03693	species	true	clone-3
unresolved_taxon_name:8e547a08ac0b08e3	unresolved_taxon_name	Banksia corvijuga	austraits_6_0_0	03694	species	true	clone-3
unresolved_taxon_name:4098f0a3e144fc69	unresolved_taxon_name	Banksia croajingolensis	austraits_6_0_0	0916	species	true	clone-3
unresolved_taxon_name:fc4ce7ec9bc44bc5	unresolved_taxon_name	Banksia cuneata	austraits_6_0_0	03696	species	true	clone-3
unresolved_taxon_name:1b6795360b5f9cd4	unresolved_taxon_name	Banksia cynaroides	austraits_6_0_0	03697	species	true	clone-3
unresolved_taxon_name:7baa36eb5c1cacd6	unresolved_taxon_name	Banksia cypholoba	austraits_6_0_0	03698	species	true	clone-3
unresolved_taxon_name:a7174fece656356d	unresolved_taxon_name	Banksia dallanneyi	austraits_6_0_0	0515	species	true	clone-3
unresolved_taxon_name:de058195732bb3c0	unresolved_taxon_name	Banksia dallanneyi subsp. agricola	austraits_6_0_0	03699	subspecies	true	clone-3
unresolved_taxon_name:007cdf9ec2a63047	unresolved_taxon_name	Banksia dallanneyi subsp. dallanneyi	austraits_6_0_0	03700	subspecies	true	clone-3
unresolved_taxon_name:2a5b8d803d27e2f6	unresolved_taxon_name	Banksia dallanneyi subsp. media	austraits_6_0_0	03701	subspecies	true	clone-3
unresolved_taxon_name:76d3a05435401c7d	unresolved_taxon_name	Banksia dallanneyi subsp. pollosta	austraits_6_0_0	03702	subspecies	true	clone-3
unresolved_taxon_name:9eb4b3b029769975	unresolved_taxon_name	Banksia dallanneyi subsp. sylvestris	austraits_6_0_0	03703	subspecies	true	clone-3
unresolved_taxon_name:651c1b471706a9b5	unresolved_taxon_name	Banksia dallanneyi var. dallanneyi	austraits_6_0_0	03704	variety	true	clone-3
unresolved_taxon_name:061601a11df42ffe	unresolved_taxon_name	Banksia dallanneyi var. mellicula	austraits_6_0_0	03705	variety	true	clone-3
unresolved_taxon_name:e5d17bbd760b3128	unresolved_taxon_name	Banksia densa	austraits_6_0_0	03710	species	true	clone-3
unresolved_taxon_name:c3005d075c865051	unresolved_taxon_name	Banksia densa var. Wheatbelt (M.Pieroni s.n. PERTH 04083407)	austraits_6_0_0	03709	variety	true	clone-3
unresolved_taxon_name:e697841778f38ef3	unresolved_taxon_name	Banksia densa var. densa	austraits_6_0_0	03707	variety	true	clone-3
unresolved_taxon_name:8e027f6c87d898f2	unresolved_taxon_name	Banksia densa var. parva	austraits_6_0_0	03708	variety	true	clone-3
unresolved_taxon_name:fca17eb8ec39bd46	unresolved_taxon_name	Banksia dentata	austraits_6_0_0	03711	species	true	clone-3
unresolved_taxon_name:acbbc8c8782ff03e	unresolved_taxon_name	Banksia drummondii	austraits_6_0_0	03715	species	true	clone-3
unresolved_taxon_name:7358328c5a2595df	unresolved_taxon_name	Banksia drummondii subsp. drummondii	austraits_6_0_0	03712	subspecies	true	clone-3
unresolved_taxon_name:18cfddc6886746c7	unresolved_taxon_name	Banksia drummondii subsp. hiemalis	austraits_6_0_0	03713	subspecies	true	clone-3
unresolved_taxon_name:d16f0e92614d7d4a	unresolved_taxon_name	Banksia drummondii subsp. macrorufa	austraits_6_0_0	03714	subspecies	true	clone-3
unresolved_taxon_name:a8287dcb008d4f81	unresolved_taxon_name	Banksia dryandroides	austraits_6_0_0	03716	species	true	clone-3
unresolved_taxon_name:0cd922d0b6215d8d	unresolved_taxon_name	Banksia echinata	austraits_6_0_0	03717	species	true	clone-3
unresolved_taxon_name:a1073294de61a36d	unresolved_taxon_name	Banksia elderiana	austraits_6_0_0	03718	species	true	clone-3
unresolved_taxon_name:e0a508886df1ab8a	unresolved_taxon_name	Banksia elegans	austraits_6_0_0	03719	species	true	clone-3
unresolved_taxon_name:e7049d102006e408	unresolved_taxon_name	Banksia epica	austraits_6_0_0	03720	species	true	clone-3
unresolved_taxon_name:49475f0ec572dab3	unresolved_taxon_name	Banksia epimicta	austraits_6_0_0	03721	species	true	clone-3
unresolved_taxon_name:937a5e230a535158	unresolved_taxon_name	Banksia ericifolia	austraits_6_0_0	03724	species	true	clone-3
unresolved_taxon_name:54cd6dee74f18284	unresolved_taxon_name	Banksia ericifolia subsp. ericifolia	austraits_6_0_0	0921	subspecies	true	clone-3
unresolved_taxon_name:eee791849e9a7755	unresolved_taxon_name	Banksia ericifolia subsp. macrantha	austraits_6_0_0	03723	subspecies	true	clone-3
unresolved_taxon_name:1053e1f80f2ca1e3	unresolved_taxon_name	Banksia erythrocephala	austraits_6_0_0	03727	species	true	clone-3
unresolved_taxon_name:88f12bfeed60f569	unresolved_taxon_name	Banksia erythrocephala var. erythrocephala	austraits_6_0_0	03725	variety	true	clone-3
unresolved_taxon_name:ef8b5870896f9e81	unresolved_taxon_name	Banksia erythrocephala var. inopinata	austraits_6_0_0	03726	variety	true	clone-3
unresolved_taxon_name:3f39773ff63a2d02	unresolved_taxon_name	Banksia falcata	austraits_6_0_0	03728	species	true	clone-3
unresolved_taxon_name:2345f8893585bbbc	unresolved_taxon_name	Banksia fasciculata	austraits_6_0_0	03729	species	true	clone-3
unresolved_taxon_name:456a37bd6ca0145d	unresolved_taxon_name	Banksia fililoba	austraits_6_0_0	03730	species	true	clone-3
unresolved_taxon_name:15d96ce8f79ab8fb	unresolved_taxon_name	Banksia foliolata	austraits_6_0_0	03731	species	true	clone-3
unresolved_taxon_name:0803f0f838ecc726	unresolved_taxon_name	Banksia foliosissima	austraits_6_0_0	03732	species	true	clone-3
unresolved_taxon_name:59bd61640103e7c5	unresolved_taxon_name	Banksia formosa	austraits_6_0_0	0514	species	true	clone-3
unresolved_taxon_name:5973a179be0c16c1	unresolved_taxon_name	Banksia fraseri	austraits_6_0_0	03739	species	true	clone-3
unresolved_taxon_name:4f2bde6e74d1ea83	unresolved_taxon_name	Banksia fraseri var. ashbyi	austraits_6_0_0	03734	variety	true	clone-3
unresolved_taxon_name:b38ac84469cba697	unresolved_taxon_name	Banksia fraseri var. crebra	austraits_6_0_0	03735	variety	true	clone-3
unresolved_taxon_name:bc5ed7cf19ac5924	unresolved_taxon_name	Banksia fraseri var. effusa	austraits_6_0_0	03736	variety	true	clone-3
unresolved_taxon_name:46cd137cdd95c339	unresolved_taxon_name	Banksia fraseri var. fraseri	austraits_6_0_0	03737	variety	true	clone-3
unresolved_taxon_name:7527f8a6247c7a04	unresolved_taxon_name	Banksia fraseri var. oxycedra	austraits_6_0_0	03738	variety	true	clone-3
unresolved_taxon_name:b9915eb4f553949a	unresolved_taxon_name	Banksia fuscobractea	austraits_6_0_0	03740	species	true	clone-3
unresolved_taxon_name:4546049d3a898a5e	unresolved_taxon_name	Banksia gardneri	austraits_6_0_0	0133	species	true	clone-3
unresolved_taxon_name:12b88e6d63d06688	unresolved_taxon_name	Banksia gardneri var. brevidentata	austraits_6_0_0	03741	variety	true	clone-3
unresolved_taxon_name:cfd17e7f5350bde8	unresolved_taxon_name	Banksia gardneri var. gardneri	austraits_6_0_0	03742	variety	true	clone-3
unresolved_taxon_name:bdab7c0f6478ba6c	unresolved_taxon_name	Banksia gardneri var. hiemalis	austraits_6_0_0	03743	variety	true	clone-3
unresolved_taxon_name:a261d14bafa33c21	unresolved_taxon_name	Banksia glaucifolia	austraits_6_0_0	03745	species	true	clone-3
unresolved_taxon_name:d1b1efabfc43b959	unresolved_taxon_name	Banksia goodii	austraits_6_0_0	03746	species	true	clone-3
unresolved_taxon_name:cd9696f450b66824	unresolved_taxon_name	Banksia grandis	austraits_6_0_0	0134	species	true	clone-3
unresolved_taxon_name:a0a6a1c18f18bb2e	unresolved_taxon_name	Banksia grossa	austraits_6_0_0	03748	species	true	clone-3
unresolved_taxon_name:223f89ab901caae8	unresolved_taxon_name	Banksia heliantha	austraits_6_0_0	03749	species	true	clone-3
unresolved_taxon_name:4f79115e6c06842c	unresolved_taxon_name	Banksia hewardiana	austraits_6_0_0	03750	species	true	clone-3
unresolved_taxon_name:be02bea32296f9f3	unresolved_taxon_name	Banksia hirta	austraits_6_0_0	03751	species	true	clone-3
unresolved_taxon_name:09d4c3b174936a5d	unresolved_taxon_name	Banksia hookeriana	austraits_6_0_0	03752	species	true	clone-3
unresolved_taxon_name:6d218a7696b360be	unresolved_taxon_name	Banksia horrida	austraits_6_0_0	03753	species	true	clone-3
unresolved_taxon_name:eb2607decd21fc48	unresolved_taxon_name	Banksia idiogenes	austraits_6_0_0	03754	species	true	clone-3
unresolved_taxon_name:a36b887939341593	unresolved_taxon_name	Banksia ilicifolia	austraits_6_0_0	0135	species	true	clone-3
unresolved_taxon_name:576fd75591754ae0	unresolved_taxon_name	Banksia incana	austraits_6_0_0	03758	species	true	clone-3
unresolved_taxon_name:af1155f71ff06134	unresolved_taxon_name	Banksia incana var. brachyphylla	austraits_6_0_0	03756	variety	true	clone-3
unresolved_taxon_name:fac7cd3b688e81ee	unresolved_taxon_name	Banksia incana var. incana	austraits_6_0_0	03757	variety	true	clone-3
unresolved_taxon_name:1e7728526c39e297	unresolved_taxon_name	Banksia insulanemorecincta	austraits_6_0_0	03759	species	true	clone-3
unresolved_taxon_name:194b84f12bb4c95e	unresolved_taxon_name	Banksia integrifolia	austraits_6_0_0	0490	species	true	clone-3
unresolved_taxon_name:d98e692501dec34f	unresolved_taxon_name	Banksia integrifolia subsp. compar	austraits_6_0_0	0925	subspecies	true	clone-3
unresolved_taxon_name:033dbe273df008d1	unresolved_taxon_name	Banksia integrifolia subsp. integrifolia	austraits_6_0_0	0149	subspecies	true	clone-3
unresolved_taxon_name:ff331aa2f5280b9f	unresolved_taxon_name	Banksia integrifolia subsp. monticola	austraits_6_0_0	0924	subspecies	true	clone-3
unresolved_taxon_name:4503276dfeda5dd9	unresolved_taxon_name	Banksia ionthocarpa	austraits_6_0_0	03766	species	true	clone-3
unresolved_taxon_name:06e66deb2ba05ff6	unresolved_taxon_name	Banksia ionthocarpa subsp. chrysophoenix	austraits_6_0_0	03764	subspecies	true	clone-3
unresolved_taxon_name:05cb355509f66648	unresolved_taxon_name	Banksia ionthocarpa subsp. ionthocarpa	austraits_6_0_0	03765	subspecies	true	clone-3
unresolved_taxon_name:7c96596e496537a6	unresolved_taxon_name	Banksia kippistiana	austraits_6_0_0	03769	species	true	clone-3
unresolved_taxon_name:ee6f4bd0d88eb7df	unresolved_taxon_name	Banksia kippistiana var. kippistiana	austraits_6_0_0	03767	variety	true	clone-3
unresolved_taxon_name:719f0d318c89057f	unresolved_taxon_name	Banksia kippistiana var. paenepeccata	austraits_6_0_0	03768	variety	true	clone-3
unresolved_taxon_name:037a7d5fe4f1b0f5	unresolved_taxon_name	Banksia laevigata	austraits_6_0_0	03772	species	true	clone-3
unresolved_taxon_name:e493f8672f295a07	unresolved_taxon_name	Banksia laevigata subsp. fuscolutea	austraits_6_0_0	03770	subspecies	true	clone-3
unresolved_taxon_name:275ac0a4de7cfdef	unresolved_taxon_name	Banksia laevigata subsp. laevigata	austraits_6_0_0	03771	subspecies	true	clone-3
unresolved_taxon_name:040ddd21d93ccee4	unresolved_taxon_name	Banksia lanata	austraits_6_0_0	03773	species	true	clone-3
unresolved_taxon_name:36c05cdab0f63c1e	unresolved_taxon_name	Banksia laricina	austraits_6_0_0	03774	species	true	clone-3
unresolved_taxon_name:d474096b31f2bcaf	unresolved_taxon_name	Banksia lemanniana	austraits_6_0_0	03775	species	true	clone-3
unresolved_taxon_name:e79e22a71d15a574	unresolved_taxon_name	Banksia lepidorhiza	austraits_6_0_0	03776	species	true	clone-3
unresolved_taxon_name:67226b1f257e149e	unresolved_taxon_name	Banksia leptophylla	austraits_6_0_0	03779	species	true	clone-3
unresolved_taxon_name:679a295885f4d552	unresolved_taxon_name	Banksia leptophylla var. leptophylla	austraits_6_0_0	03777	variety	true	clone-3
unresolved_taxon_name:df8701fbb1e5ee16	unresolved_taxon_name	Banksia leptophylla var. melletica	austraits_6_0_0	03778	variety	true	clone-3
unresolved_taxon_name:7fdf55b103198785	unresolved_taxon_name	Banksia lindleyana	austraits_6_0_0	03780	species	true	clone-3
unresolved_taxon_name:aa7d52e1a69c97b7	unresolved_taxon_name	Banksia littoralis	austraits_6_0_0	0136	species	true	clone-3
unresolved_taxon_name:11a9bfea67d02fae	unresolved_taxon_name	Banksia lullfitzii	austraits_6_0_0	03782	species	true	clone-3
unresolved_taxon_name:ab3eff665c626b3c	unresolved_taxon_name	Banksia marginata	austraits_6_0_0	0151	species	true	clone-3
unresolved_taxon_name:6bae1d1cebd0e6e1	unresolved_taxon_name	Banksia media	austraits_6_0_0	03784	species	true	clone-3
unresolved_taxon_name:69cefa7961fc4f11	unresolved_taxon_name	Banksia meganotia	austraits_6_0_0	03785	species	true	clone-3
unresolved_taxon_name:e2006f43a047cd3f	unresolved_taxon_name	Banksia meisneri	austraits_6_0_0	0137	species	true	clone-3
unresolved_taxon_name:198b53dd418eac87	unresolved_taxon_name	Banksia meisneri subsp. ascendens	austraits_6_0_0	03786	subspecies	true	clone-3
unresolved_taxon_name:ba11904ccfa8b4b9	unresolved_taxon_name	Banksia meisneri subsp. meisneri	austraits_6_0_0	03787	subspecies	true	clone-3
unresolved_taxon_name:81a222d944647bae	unresolved_taxon_name	Banksia menziesii	austraits_6_0_0	03789	species	true	clone-3
unresolved_taxon_name:bf00fb7daf99b6b7	unresolved_taxon_name	Banksia micrantha	austraits_6_0_0	03790	species	true	clone-3
unresolved_taxon_name:1ec581f810669ee6	unresolved_taxon_name	Banksia mimica	austraits_6_0_0	0516	species	true	clone-3
unresolved_taxon_name:1a746830fe890dc5	unresolved_taxon_name	Banksia montana	austraits_6_0_0	03792	species	true	clone-3
unresolved_taxon_name:9386bd2cd6a2384e	unresolved_taxon_name	Banksia mucronulata	austraits_6_0_0	03793	species	true	clone-3
unresolved_taxon_name:16a158eb195517c1	unresolved_taxon_name	Banksia nana	austraits_6_0_0	03794	species	true	clone-3
unresolved_taxon_name:2ab3a9e0d00af215	unresolved_taxon_name	Banksia neoanglica	austraits_6_0_0	0936	species	true	clone-3
unresolved_taxon_name:9ddef45e8bdeb26d	unresolved_taxon_name	Banksia nivea	austraits_6_0_0	0517	species	true	clone-3
unresolved_taxon_name:09ef65f18d85c033	unresolved_taxon_name	Banksia nivea subsp. Morangup (M.Pieroni 9/42)	austraits_6_0_0	03796	subspecies	true	clone-3
unresolved_taxon_name:032b3b5940399f81	unresolved_taxon_name	Banksia nivea subsp. nivea	austraits_6_0_0	03797	subspecies	true	clone-3
unresolved_taxon_name:661498d569fa20e1	unresolved_taxon_name	Banksia nivea subsp. uliginosa	austraits_6_0_0	03798	subspecies	true	clone-3
unresolved_taxon_name:5bf7335be4b69840	unresolved_taxon_name	Banksia nobilis	austraits_6_0_0	03802	species	true	clone-3
unresolved_taxon_name:d27f689953bb7137	unresolved_taxon_name	Banksia nobilis subsp. fragrans	austraits_6_0_0	03800	subspecies	true	clone-3
unresolved_taxon_name:3bdcd5776c01a9a5	unresolved_taxon_name	Banksia nobilis subsp. nobilis	austraits_6_0_0	03801	subspecies	true	clone-3
unresolved_taxon_name:89e86ed65067f6ab	unresolved_taxon_name	Banksia nutans	austraits_6_0_0	03805	species	true	clone-3
unresolved_taxon_name:f29da7e8edc47ba4	unresolved_taxon_name	Banksia nutans var. cernuella	austraits_6_0_0	03803	variety	true	clone-3
unresolved_taxon_name:738c95f22fe04406	unresolved_taxon_name	Banksia nutans var. nutans	austraits_6_0_0	03804	variety	true	clone-3
unresolved_taxon_name:a69a786d0b091094	unresolved_taxon_name	Banksia oblongifolia	austraits_6_0_0	0506	species	true	clone-3
unresolved_taxon_name:77e8bb3ecaaa2467	unresolved_taxon_name	Banksia obovata	austraits_6_0_0	03807	species	true	clone-3
unresolved_taxon_name:7785a3b374c07232	unresolved_taxon_name	Banksia obtusa	austraits_6_0_0	03808	species	true	clone-3
unresolved_taxon_name:59c65a5563782b6f	unresolved_taxon_name	Banksia occidentalis	austraits_6_0_0	0138	species	true	clone-3
unresolved_taxon_name:7d8b95ff495ce7e0	unresolved_taxon_name	Banksia octotriginta	austraits_6_0_0	03810	species	true	clone-3
unresolved_taxon_name:3788d70da42bbb61	unresolved_taxon_name	Banksia oligantha	austraits_6_0_0	03811	species	true	clone-3
unresolved_taxon_name:4ba5734b9c0d4c0a	unresolved_taxon_name	Banksia oreophila	austraits_6_0_0	03812	species	true	clone-3
unresolved_taxon_name:bcee9ffa3f81511f	unresolved_taxon_name	Banksia ornata	austraits_6_0_0	0928	species	true	clone-3
unresolved_taxon_name:2e3b55e78ae99794	unresolved_taxon_name	Banksia pallida	austraits_6_0_0	03814	species	true	clone-3
unresolved_taxon_name:706a100a71e10d38	unresolved_taxon_name	Banksia paludosa	austraits_6_0_0	0931	species	true	clone-3
unresolved_taxon_name:10b534b5cf9d3c91	unresolved_taxon_name	Banksia paludosa subsp. astrolux	austraits_6_0_0	0929	subspecies	true	clone-3
unresolved_taxon_name:70018e27769f8b1e	unresolved_taxon_name	Banksia paludosa subsp. paludosa	austraits_6_0_0	0930	subspecies	true	clone-3
unresolved_taxon_name:4975b02379870d50	unresolved_taxon_name	Banksia pellaeifolia	austraits_6_0_0	03818	species	true	clone-3
unresolved_taxon_name:d5abe3555d77d61a	unresolved_taxon_name	Banksia penicillata	austraits_6_0_0	03819	species	true	clone-3
unresolved_taxon_name:7868f17bbced0a08	unresolved_taxon_name	Banksia petiolaris	austraits_6_0_0	03820	species	true	clone-3
unresolved_taxon_name:6a7936811da5be4f	unresolved_taxon_name	Banksia pilostylis	austraits_6_0_0	03821	species	true	clone-3
unresolved_taxon_name:68ed8dc2302021be	unresolved_taxon_name	Banksia plagiocarpa	austraits_6_0_0	03822	species	true	clone-3
unresolved_taxon_name:0695f382ae1a45de	unresolved_taxon_name	Banksia platycarpa	austraits_6_0_0	03823	species	true	clone-3
unresolved_taxon_name:e4c5439ae77e28b3	unresolved_taxon_name	Banksia plumosa	austraits_6_0_0	03826	species	true	clone-3
unresolved_taxon_name:33573012ea82c8b0	unresolved_taxon_name	Banksia plumosa subsp. denticulata	austraits_6_0_0	03824	subspecies	true	clone-3
unresolved_taxon_name:bda758d9a844d123	unresolved_taxon_name	Banksia plumosa subsp. plumosa	austraits_6_0_0	03825	subspecies	true	clone-3
unresolved_taxon_name:06a4998e1c4a99f2	unresolved_taxon_name	Banksia polycephala	austraits_6_0_0	03827	species	true	clone-3
unresolved_taxon_name:842808c9fcdeb802	unresolved_taxon_name	Banksia porrecta	austraits_6_0_0	03828	species	true	clone-3
unresolved_taxon_name:7473c94c61ac0df4	unresolved_taxon_name	Banksia praemorsa	austraits_6_0_0	03829	species	true	clone-3
unresolved_taxon_name:cc8676f704b33cfb	unresolved_taxon_name	Banksia prionophylla	austraits_6_0_0	03830	species	true	clone-3
unresolved_taxon_name:5e2c57e3308eb618	unresolved_taxon_name	Banksia prionotes	austraits_6_0_0	03831	species	true	clone-3
unresolved_taxon_name:bcd28a3d351815e7	unresolved_taxon_name	Banksia prolata	austraits_6_0_0	03835	species	true	clone-3
unresolved_taxon_name:f4f85e1fe2f765c7	unresolved_taxon_name	Banksia prolata subsp. archeos	austraits_6_0_0	03832	subspecies	true	clone-3
unresolved_taxon_name:49223389fc823be3	unresolved_taxon_name	Banksia prolata subsp. calcicola	austraits_6_0_0	03833	subspecies	true	clone-3
unresolved_taxon_name:0bcd490c1f7366db	unresolved_taxon_name	Banksia prolata subsp. prolata	austraits_6_0_0	03834	subspecies	true	clone-3
unresolved_taxon_name:92f7dcf88a16b17f	unresolved_taxon_name	Banksia proteoides	austraits_6_0_0	03836	species	true	clone-3
unresolved_taxon_name:081398c293fd4399	unresolved_taxon_name	Banksia pseudoplumosa	austraits_6_0_0	03837	species	true	clone-3
unresolved_taxon_name:7b8a04dc8b18cfa1	unresolved_taxon_name	Banksia pteridifolia	austraits_6_0_0	03841	species	true	clone-3
unresolved_taxon_name:33caebcf859839fa	unresolved_taxon_name	Banksia pteridifolia subsp. inretita	austraits_6_0_0	03838	subspecies	true	clone-3
unresolved_taxon_name:8f9ef1a0a1fbd318	unresolved_taxon_name	Banksia pteridifolia subsp. pteridifolia	austraits_6_0_0	03839	subspecies	true	clone-3
unresolved_taxon_name:de9fc6367cfff20e	unresolved_taxon_name	Banksia pteridifolia subsp. vernalis	austraits_6_0_0	03840	subspecies	true	clone-3
unresolved_taxon_name:d08010b8e706e18c	unresolved_taxon_name	Banksia pulchella	austraits_6_0_0	03842	species	true	clone-3
unresolved_taxon_name:d98bbd8aa123d761	unresolved_taxon_name	Banksia purdieana	austraits_6_0_0	03843	species	true	clone-3
unresolved_taxon_name:e214df0b3d81964f	unresolved_taxon_name	Banksia quercifolia	austraits_6_0_0	0139	species	true	clone-3
unresolved_taxon_name:9356f0c7de6fab66	unresolved_taxon_name	Banksia recurvistylis	austraits_6_0_0	03845	species	true	clone-3
unresolved_taxon_name:88194d99841cd242	unresolved_taxon_name	Banksia repens	austraits_6_0_0	03846	species	true	clone-3
unresolved_taxon_name:103574ff311b9aa7	unresolved_taxon_name	Banksia robur	austraits_6_0_0	03847	species	true	clone-3
unresolved_taxon_name:75f3701bb3b2fc0f	unresolved_taxon_name	Banksia rosserae	austraits_6_0_0	03848	species	true	clone-3
unresolved_taxon_name:70e53fbdb2053ae0	unresolved_taxon_name	Banksia rufa	austraits_6_0_0	03856	species	true	clone-3
unresolved_taxon_name:3a5169df2c598ea3	unresolved_taxon_name	Banksia rufa subsp. chelomacarpa	austraits_6_0_0	03849	subspecies	true	clone-3
unresolved_taxon_name:9a3d3dbf98e24b35	unresolved_taxon_name	Banksia rufa subsp. flavescens	austraits_6_0_0	03850	subspecies	true	clone-3
unresolved_taxon_name:9c4d650cb269df87	unresolved_taxon_name	Banksia rufa subsp. magna	austraits_6_0_0	03851	subspecies	true	clone-3
unresolved_taxon_name:2bf9b4bc0a412bdc	unresolved_taxon_name	Banksia rufa subsp. obliquiloba	austraits_6_0_0	03852	subspecies	true	clone-3
unresolved_taxon_name:3e3378b34aa5f649	unresolved_taxon_name	Banksia rufa subsp. pumila	austraits_6_0_0	03853	subspecies	true	clone-3
unresolved_taxon_name:e53a6e45befc78f5	unresolved_taxon_name	Banksia rufa subsp. rufa	austraits_6_0_0	03854	subspecies	true	clone-3
unresolved_taxon_name:6924e15841f9092c	unresolved_taxon_name	Banksia rufa subsp. tutanningensis	austraits_6_0_0	03855	subspecies	true	clone-3
unresolved_taxon_name:24b43226e4d55096	unresolved_taxon_name	Banksia rufistylis	austraits_6_0_0	03857	species	true	clone-3
unresolved_taxon_name:ef29815036574efa	unresolved_taxon_name	Banksia saxicola	austraits_6_0_0	0932	species	true	clone-3
unresolved_taxon_name:a85ca9a687ab0b3f	unresolved_taxon_name	Banksia scabrella	austraits_6_0_0	03859	species	true	clone-3
unresolved_taxon_name:0a2266bb2f425365	unresolved_taxon_name	Banksia sceptrum	austraits_6_0_0	03860	species	true	clone-3
unresolved_taxon_name:54d4312966bc1d61	unresolved_taxon_name	Banksia sclerophylla	austraits_6_0_0	03861	species	true	clone-3
unresolved_taxon_name:16fa39ffa140a47d	unresolved_taxon_name	Banksia seminuda	austraits_6_0_0	0140	species	true	clone-3
unresolved_taxon_name:9e211322ab7a8f41	unresolved_taxon_name	Banksia seneciifolia	austraits_6_0_0	03863	species	true	clone-3
unresolved_taxon_name:90d5cd9b239081e6	unresolved_taxon_name	Banksia serra	austraits_6_0_0	0518	species	true	clone-3
unresolved_taxon_name:5660e5fbc911e774	unresolved_taxon_name	Banksia serrata	austraits_6_0_0	0933	species	true	clone-3
unresolved_taxon_name:db9fffae04f79673	unresolved_taxon_name	Banksia serratuloides	austraits_6_0_0	03868	species	true	clone-3
unresolved_taxon_name:6d392b10372466a0	unresolved_taxon_name	Banksia serratuloides subsp. perissa	austraits_6_0_0	03866	subspecies	true	clone-3
unresolved_taxon_name:7143f15792e6b400	unresolved_taxon_name	Banksia serratuloides subsp. serratuloides	austraits_6_0_0	03867	subspecies	true	clone-3
unresolved_taxon_name:1d9f9129e34f377c	unresolved_taxon_name	Banksia sessilis	austraits_6_0_0	0519	species	true	clone-3
unresolved_taxon_name:d49eda79903d4c13	unresolved_taxon_name	Banksia sessilis var. cordata	austraits_6_0_0	03869	variety	true	clone-3
unresolved_taxon_name:13d1acc2048851ce	unresolved_taxon_name	Banksia sessilis var. cygnorum	austraits_6_0_0	03870	variety	true	clone-3
unresolved_taxon_name:980f0be664bd63c6	unresolved_taxon_name	Banksia sessilis var. flabellifolia	austraits_6_0_0	03871	variety	true	clone-3
unresolved_taxon_name:2f94db30929ceeed	unresolved_taxon_name	Banksia sessilis var. sessilis	austraits_6_0_0	03872	variety	true	clone-3
unresolved_taxon_name:c17957dc8b2a9a4b	unresolved_taxon_name	Banksia shanklandiorum	austraits_6_0_0	03874	species	true	clone-3
