node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Persea_americana_genesys_accession_cluster	cultivar	Persea americana — genesys accession cluster	Persea americana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Persea_americana_usda_grin_accession_cluster	cultivar	Persea americana — usda_grin accession cluster	Persea americana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Persea_americana_fao_wiews_accession_cluster	cultivar	Persea americana — fao_wiews accession cluster	Persea americana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Persea_americana_vincent_2013_cwr_accession_cluster	cultivar	Persea americana — vincent_2013_cwr accession cluster	Persea americana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Mangifera_indica_genesys_accession_cluster	cultivar	Mangifera indica — genesys accession cluster	Mangifera indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Mangifera_indica_usda_grin_accession_cluster	cultivar	Mangifera indica — usda_grin accession cluster	Mangifera indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Mangifera_indica_fao_wiews_accession_cluster	cultivar	Mangifera indica — fao_wiews accession cluster	Mangifera indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Mangifera_indica_vincent_2013_cwr_accession_cluster	cultivar	Mangifera indica — vincent_2013_cwr accession cluster	Mangifera indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Carica_papaya_genesys_accession_cluster	cultivar	Carica papaya — genesys accession cluster	Carica papaya	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Carica_papaya_usda_grin_accession_cluster	cultivar	Carica papaya — usda_grin accession cluster	Carica papaya	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Carica_papaya_fao_wiews_accession_cluster	cultivar	Carica papaya — fao_wiews accession cluster	Carica papaya	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Carica_papaya_vincent_2013_cwr_accession_cluster	cultivar	Carica papaya — vincent_2013_cwr accession cluster	Carica papaya	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Psidium_guajava_genesys_accession_cluster	cultivar	Psidium guajava — genesys accession cluster	Psidium guajava	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Psidium_guajava_usda_grin_accession_cluster	cultivar	Psidium guajava — usda_grin accession cluster	Psidium guajava	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Psidium_guajava_fao_wiews_accession_cluster	cultivar	Psidium guajava — fao_wiews accession cluster	Psidium guajava	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Psidium_guajava_vincent_2013_cwr_accession_cluster	cultivar	Psidium guajava — vincent_2013_cwr accession cluster	Psidium guajava	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Ananas_comosus_genesys_accession_cluster	cultivar	Ananas comosus — genesys accession cluster	Ananas comosus	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Ananas_comosus_usda_grin_accession_cluster	cultivar	Ananas comosus — usda_grin accession cluster	Ananas comosus	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Ananas_comosus_fao_wiews_accession_cluster	cultivar	Ananas comosus — fao_wiews accession cluster	Ananas comosus	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Ananas_comosus_vincent_2013_cwr_accession_cluster	cultivar	Ananas comosus — vincent_2013_cwr accession cluster	Ananas comosus	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_cherimola_genesys_accession_cluster	cultivar	Annona cherimola — genesys accession cluster	Annona cherimola	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_cherimola_usda_grin_accession_cluster	cultivar	Annona cherimola — usda_grin accession cluster	Annona cherimola	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_cherimola_fao_wiews_accession_cluster	cultivar	Annona cherimola — fao_wiews accession cluster	Annona cherimola	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_cherimola_vincent_2013_cwr_accession_cluster	cultivar	Annona cherimola — vincent_2013_cwr accession cluster	Annona cherimola	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_muricata_genesys_accession_cluster	cultivar	Annona muricata — genesys accession cluster	Annona muricata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_muricata_usda_grin_accession_cluster	cultivar	Annona muricata — usda_grin accession cluster	Annona muricata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_muricata_fao_wiews_accession_cluster	cultivar	Annona muricata — fao_wiews accession cluster	Annona muricata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Annona_muricata_vincent_2013_cwr_accession_cluster	cultivar	Annona muricata — vincent_2013_cwr accession cluster	Annona muricata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Litchi_chinensis_genesys_accession_cluster	cultivar	Litchi chinensis — genesys accession cluster	Litchi chinensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Litchi_chinensis_usda_grin_accession_cluster	cultivar	Litchi chinensis — usda_grin accession cluster	Litchi chinensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Litchi_chinensis_fao_wiews_accession_cluster	cultivar	Litchi chinensis — fao_wiews accession cluster	Litchi chinensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Litchi_chinensis_vincent_2013_cwr_accession_cluster	cultivar	Litchi chinensis — vincent_2013_cwr accession cluster	Litchi chinensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Dimocarpus_longan_genesys_accession_cluster	cultivar	Dimocarpus longan — genesys accession cluster	Dimocarpus longan	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Dimocarpus_longan_usda_grin_accession_cluster	cultivar	Dimocarpus longan — usda_grin accession cluster	Dimocarpus longan	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Dimocarpus_longan_fao_wiews_accession_cluster	cultivar	Dimocarpus longan — fao_wiews accession cluster	Dimocarpus longan	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
