template,n,x,observed,fit_degree,prediction,residual,split,bootstrap_id,seed
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,34,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,35,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,35,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,35,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,35,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,36,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,36,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,36,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,36,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,37,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,37,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,37,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,37,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,38,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,38,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,38,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,38,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,39,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,39,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,39,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,39,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,40,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,40,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,40,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,40,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,41,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,41,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,41,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,41,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,42,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,42,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,42,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,42,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,43,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,43,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,43,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,43,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,44,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,44,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,44,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,44,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,45,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,45,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,45,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,45,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,46,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,46,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,46,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,46,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,47,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,47,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,47,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,47,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,48,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,48,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,48,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,48,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,49,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,49,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,49,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,49,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,50,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,50,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,50,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,50,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,51,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,51,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,51,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,51,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,52,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,52,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,52,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,52,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,53,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,53,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,53,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,53,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,54,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,54,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,54,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,54,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,55,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,55,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,55,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,55,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,56,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,56,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,56,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,56,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,57,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,57,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,57,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,57,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,58,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,58,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,58,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,58,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,59,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,59,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,59,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,59,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,60,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,60,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,60,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,60,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,61,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,61,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,61,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,61,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,62,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,62,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,62,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,62,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,63,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,63,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,63,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,63,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,64,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,64,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,64,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,64,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,65,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,65,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,65,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,65,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,66,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,66,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,66,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,66,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,67,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,67,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,67,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,67,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,68,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,68,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,68,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,68,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,69,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,69,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,69,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,69,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,70,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,70,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,70,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,70,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,71,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,71,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,71,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,71,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,72,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,72,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,72,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,72,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,73,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,73,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,73,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,73,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,74,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,74,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,74,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,74,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,75,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,75,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,75,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,75,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,76,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,76,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,76,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,76,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,77,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,77,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,77,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,77,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,78,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,78,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,78,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,78,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,79,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,79,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,79,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,79,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,80,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,80,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,80,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,80,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,81,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,81,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,81,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,81,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,82,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,82,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,82,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,82,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,83,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,83,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,83,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,83,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,84,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,84,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,84,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,84,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,85,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,85,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,85,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,85,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,86,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,86,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,86,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,86,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,87,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,87,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,87,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,87,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,88,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,88,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,88,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,88,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,89,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,89,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,89,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,89,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,90,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,90,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,90,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,90,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,91,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,91,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,91,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,91,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,92,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,92,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,92,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,92,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,93,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,93,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,93,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,93,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,94,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,94,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,94,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,94,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,95,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,95,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,95,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,95,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,96,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,96,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,96,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,96,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,97,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,97,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,97,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,97,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,98,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,98,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,98,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,98,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,99,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,99,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,99,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,99,20260515
single_label_cycle,100,0.01,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,100,20260515
single_label_cycle,50,0.02,1.0,3,0.9999999999999996,4.440892098500626e-16,train,100,20260515
single_label_cycle,20,0.05,0.9999999999999999,3,0.9999999999999994,4.440892098500626e-16,train,100,20260515
single_label_cycle,4,0.25,1.0,3,0.9999999999999997,3.3306690738754696e-16,train,100,20260515
single_label_cycle,100,0.01,1.0,4,1.0000000000000004,-4.440892098500626e-16,train,0,20260515
single_label_cycle,50,0.02,1.0,4,1.0000000000000007,-6.661338147750939e-16,train,0,20260515
single_label_cycle,20,0.05,0.9999999999999999,4,1.0000000000000002,-3.3306690738754696e-16,train,0,20260515
single_label_cycle,4,0.25,1.0,4,0.9999999999999984,1.5543122344752192e-15,train,0,20260515
single_label_cycle,8,0.125,1.0,4,0.5222679123476104,0.4777320876523896,holdout,0,20260515
single_label_cycle,3,0.3333333333333333,1.0,4,11.094841394732292,-10.094841394732292,holdout,0,20260515
single_label_cycle,400,0.0025,1.0,4,1.006511696064306,-0.006511696064305905,extrapolation,0,20260515
single_label_cycle,200,0.005,1.0,4,1.003489521335896,-0.003489521335896084,extrapolation,0,20260515
single_label_cycle,100,0.01,1.0,4,1.0000000000000004,-4.440892098500626e-16,train,1,20260515
single_label_cycle,50,0.02,1.0,4,1.0000000000000007,-6.661338147750939e-16,train,1,20260515
single_label_cycle,20,0.05,0.9999999999999999,4,1.0000000000000002,-3.3306690738754696e-16,train,1,20260515
single_label_cycle,4,0.25,1.0,4,0.9999999999999984,1.5543122344752192e-15,train,1,20260515
single_label_cycle,100,0.01,1.0,4,1.0000000000000004,-4.440892098500626e-16,train,2,20260515
single_label_cycle,50,0.02,1.0,4,1.0000000000000007,-6.661338147750939e-16,train,2,20260515
single_label_cycle,20,0.05,0.9999999999999999,4,1.0000000000000002,-3.3306690738754696e-16,train,2,20260515
