source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
4905897,wfo:wfo-7000000175-2025-12,GBIF,4905897,Cytinaceae,family,Cytinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4261950,wfo:wfo-7000000177-2025-12,GBIF,4261950,Daphniphyllaceae,family,Daphniphyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3732,wfo:wfo-7000000178-2025-12,GBIF,3732,Dasypogonaceae,family,Dasypogonaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6633,wfo:wfo-7000000179-2025-12,GBIF,6633,Datiscaceae,family,Datiscaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231417,wfo:wfo-7000000181-2025-12,GBIF,3231417,Degeneriaceae,family,Degeneriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2512,wfo:wfo-7000000184-2025-12,GBIF,2512,Diapensiaceae,family,Diapensiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231311,wfo:wfo-7000000185-2025-12,GBIF,3231311,Dichapetalaceae,family,Dichapetalaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231952,wfo:wfo-7000000189-2025-12,GBIF,3231952,Didiereaceae,family,Didiereaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2511,wfo:wfo-7000000190-2025-12,GBIF,2511,Dilleniaceae,family,Dilleniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4161355,wfo:wfo-7000000191-2025-12,GBIF,4161355,Dioncophyllaceae,family,Dioncophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7694,wfo:wfo-7000000192-2025-12,GBIF,7694,Dioscoreaceae,family,Dioscoreaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4160293,wfo:wfo-7000000193-2025-12,GBIF,4160293,Dipentodontaceae,family,Dipentodontaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6645,wfo:wfo-7000000197-2025-12,GBIF,6645,Dipterocarpaceae,family,Dipterocarpaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4905415,wfo:wfo-7000000198-2025-12,GBIF,4905415,Dirachmaceae,family,Dirachmaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3726,wfo:wfo-7000000201-2025-12,GBIF,3726,Doryanthaceae,family,Doryanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
5399,wfo:wfo-7000000202-2025-12,GBIF,5399,Droseraceae,family,Droseraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4068322,wfo:wfo-7000000203-2025-12,GBIF,4068322,Drosophyllaceae,family,Drosophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6709,wfo:wfo-7000000206-2025-12,GBIF,6709,Ebenaceae,family,Ebenaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7709,wfo:wfo-7000000207-2025-12,GBIF,7709,Ecdeiocoleaceae,family,Ecdeiocoleaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4923856,wfo:wfo-4100002125-2025-12,GBIF,4923856,Ehretiaceae,family,Ehretiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2408,wfo:wfo-7000000209-2025-12,GBIF,2408,Elaeagnaceae,family,Elaeagnaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2435,wfo:wfo-7000000210-2025-12,GBIF,2435,Elaeocarpaceae,family,Elaeocarpaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6644,wfo:wfo-7000000211-2025-12,GBIF,6644,Elatinaceae,family,Elatinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4017850,wfo:wfo-7000001189-2025-12,GBIF,4017850,Emblingiaceae,family,Emblingiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2505,wfo:wfo-7000000218-2025-12,GBIF,2505,Ericaceae,family,Ericaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3741,wfo:wfo-7000000219-2025-12,GBIF,3741,Eriocaulaceae,family,Eriocaulaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6686,wfo:wfo-7000000221-2025-12,GBIF,6686,Erythroxylaceae,family,Erythroxylaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3234486,wfo:wfo-7000000222-2025-12,GBIF,3234486,Escalloniaceae,family,Escalloniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3723582,wfo:wfo-7000000223-2025-12,GBIF,3723582,Eucommiaceae,family,Eucommiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4691,wfo:wfo-7000000224-2025-12,GBIF,4691,Euphorbiaceae,family,Euphorbiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3838298,wfo:wfo-7000000225-2025-12,GBIF,3838298,Euphroniaceae,family,Euphroniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231412,wfo:wfo-7000000226-2025-12,GBIF,3231412,Eupomatiaceae,family,Eupomatiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3915936,wfo:wfo-7000000227-2025-12,GBIF,3915936,Eupteleaceae,family,Eupteleaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
5386,wfo:wfo-7000000323-2025-12,GBIF,5386,Fabaceae,family,Fabaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4689,wfo:wfo-7000000231-2025-12,GBIF,4689,Fagaceae,family,Fagaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3742,wfo:wfo-7000000234-2025-12,GBIF,3742,Flagellariaceae,family,Flagellariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6649,wfo:wfo-7000000237-2025-12,GBIF,6649,Fouquieriaceae,family,Fouquieriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4924809,wfo:wfo-7000000661-2025-12,GBIF,4924809,Francoaceae,family,Francoaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2380,wfo:wfo-7000000238-2025-12,GBIF,2380,Frankeniaceae,family,Frankeniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8805,wfo:wfo-7000000240-2025-12,GBIF,8805,Garryaceae,family,Garryaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3849533,wfo:wfo-7000000241-2025-12,GBIF,3849533,Geissolomataceae,family,Geissolomataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3782063,wfo:wfo-7000000242-2025-12,GBIF,3782063,Gelsemiaceae,family,Gelsemiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2503,wfo:wfo-7000000243-2025-12,GBIF,2503,Gentianaceae,family,Gentianaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4676,wfo:wfo-7000000245-2025-12,GBIF,4676,Geraniaceae,family,Geraniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3597502,wfo:wfo-7000000246-2025-12,GBIF,3597502,Gerrardinaceae,family,Gerrardinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6654,wfo:wfo-7000000247-2025-12,GBIF,6654,Gesneriaceae,family,Gesneriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3794707,wfo:wfo-7000000250-2025-12,GBIF,3794707,Gisekiaceae,family,Gisekiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2717,wfo:wfo-7000000254-2025-12,GBIF,2717,Gomortegaceae,family,Gomortegaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3113,wfo:wfo-7000000255-2025-12,GBIF,3113,Goodeniaceae,family,Goodeniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3760957,wfo:wfo-7000000256-2025-12,GBIF,3760957,Goupiaceae,family,Goupiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3232522,wfo:wfo-7000000258-2025-12,GBIF,3232522,Griseliniaceae,family,Griseliniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2403,wfo:wfo-7000000259-2025-12,GBIF,2403,Grossulariaceae,family,Grossulariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231429,wfo:wfo-7000000260-2025-12,GBIF,3231429,Grubbiaceae,family,Grubbiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3744289,wfo:wfo-7000000261-2025-12,GBIF,3744289,Guamatelaceae,family,Guamatelaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6695,wfo:wfo-7000000262-2025-12,GBIF,6695,Gunneraceae,family,Gunneraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3232345,wfo:wfo-7000000264-2025-12,GBIF,3232345,Gyrostemonaceae,family,Gyrostemonaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7691,wfo:wfo-7000000266-2025-12,GBIF,7691,Haemodoraceae,family,Haemodoraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
5911,wfo:wfo-7000000267-2025-12,GBIF,5911,Halophytaceae,family,Halophytaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6694,wfo:wfo-7000000268-2025-12,GBIF,6694,Haloragaceae,family,Haloragaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2500,wfo:wfo-7000000269-2025-12,GBIF,2500,Hamamelidaceae,family,Hamamelidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7692,wfo:wfo-7000000270-2025-12,GBIF,7692,Hanguanaceae,family,Hanguanaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4677,wfo:wfo-7000000274-2025-12,GBIF,4677,Heliconiaceae,family,Heliconiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4930387,wfo:wfo-4100001212-2025-12,GBIF,4930387,Heliotropiaceae,family,Heliotropiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3697177,wfo:wfo-7000000276-2025-12,GBIF,3697177,Helwingiaceae,family,Helwingiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2495,wfo:wfo-7000000278-2025-12,GBIF,2495,Hernandiaceae,family,Hernandiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3682052,wfo:wfo-7000000279-2025-12,GBIF,3682052,Himantandraceae,family,Himantandraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3659538,wfo:wfo-7000001127-2025-12,GBIF,3659538,Hoplestigmataceae,family,Hoplestigmataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3232020,wfo:wfo-7000000281-2025-12,GBIF,3232020,Huaceae,family,Huaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3231239,wfo:wfo-7000000282-2025-12,GBIF,3231239,Humiriaceae,family,Humiriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8827,wfo:wfo-7000000283-2025-12,GBIF,8827,Hydatellaceae,family,Hydatellaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6667,wfo:wfo-7000000285-2025-12,GBIF,6667,Hydrangeaceae,family,Hydrangeaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3721,wfo:wfo-7000000286-2025-12,GBIF,3721,Hydrocharitaceae,family,Hydrocharitaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4900445,wfo:wfo-7000000287-2025-12,GBIF,4900445,Hydroleaceae,family,Hydroleaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2387,wfo:wfo-7000001199-2025-12,GBIF,2387,Hydrophyllaceae,family,Hydrophyllaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3610765,wfo:wfo-7000000288-2025-12,GBIF,3610765,Hydrostachyaceae,family,Hydrostachyaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4900406,wfo:wfo-7000000292-2025-12,GBIF,4900406,Hypericaceae,family,Hypericaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7686,wfo:wfo-7000000297-2025-12,GBIF,7686,Hypoxidaceae,family,Hypoxidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2513,wfo:wfo-7000000298-2025-12,GBIF,2513,Icacinaceae,family,Icacinaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7698,wfo:wfo-7000000299-2025-12,GBIF,7698,Iridaceae,family,Iridaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
9110,wfo:wfo-7000000300-2025-12,GBIF,9110,Irvingiaceae,family,Irvingiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3230646,wfo:wfo-7000000302-2025-12,GBIF,3230646,Iteaceae,family,Iteaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7687,wfo:wfo-7000000303-2025-12,GBIF,7687,Ixioliriaceae,family,Ixioliriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4259125,wfo:wfo-7000000304-2025-12,GBIF,4259125,Ixonanthaceae,family,Ixonanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3743,wfo:wfo-7000000306-2025-12,GBIF,3743,Joinvilleaceae,family,Joinvilleaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2499,wfo:wfo-7000000309-2025-12,GBIF,2499,Juglandaceae,family,Juglandaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
5353,wfo:wfo-7000000310-2025-12,GBIF,5353,Juncaceae,family,Juncaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7679,wfo:wfo-7000000311-2025-12,GBIF,7679,Juncaginaceae,family,Juncaginaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8353878,wfo:wfo-7000000662-2025-12,GBIF,8353878,Kewaceae,family,Kewaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3233002,wfo:wfo-7000000313-2025-12,GBIF,3233002,Kirkiaceae,family,Kirkiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4899947,wfo:wfo-7000000314-2025-12,GBIF,4899947,Koeberliniaceae,family,Koeberliniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6677,wfo:wfo-7000000315-2025-12,GBIF,6677,Krameriaceae,family,Krameriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7524,wfo:wfo-7000000316-2025-12,GBIF,7524,Lacistemataceae,family,Lacistemataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2497,wfo:wfo-7000000318-2025-12,GBIF,2497,Lamiaceae,family,Lamiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7688,wfo:wfo-7000000319-2025-12,GBIF,7688,Lanariaceae,family,Lanariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2412,wfo:wfo-7000000320-2025-12,GBIF,2412,Lardizabalaceae,family,Lardizabalaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6688,wfo:wfo-7000000321-2025-12,GBIF,6688,Lauraceae,family,Lauraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3990,wfo:wfo-7000000322-2025-12,GBIF,3990,Lecythidaceae,family,Lecythidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6690,wfo:wfo-7000000861-2025-12,GBIF,6690,Lennoaceae,family,Lennoaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2391,wfo:wfo-7000000326-2025-12,GBIF,2391,Lentibulariaceae,family,Lentibulariaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3990272,wfo:wfo-7000000328-2025-12,GBIF,3990272,Lepidobotryaceae,family,Lepidobotryaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7699,wfo:wfo-7000000336-2025-12,GBIF,7699,Liliaceae,family,Liliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4899387,wfo:wfo-7000000337-2025-12,GBIF,4899387,Limeaceae,family,Limeaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6698,wfo:wfo-7000000338-2025-12,GBIF,6698,Limnanthaceae,family,Limnanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2493,wfo:wfo-7000000339-2025-12,GBIF,2493,Linaceae,family,Linaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4160847,wfo:wfo-7000000340-2025-12,GBIF,4160847,Linderniaceae,family,Linderniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2379,wfo:wfo-7000000342-2025-12,GBIF,2379,Loasaceae,family,Loasaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2502,wfo:wfo-7000000343-2025-12,GBIF,2502,Loganiaceae,family,Loganiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3718354,wfo:wfo-7000000346-2025-12,GBIF,3718354,Lophiocarpaceae,family,Lophiocarpaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4008737,wfo:wfo-7000000348-2025-12,GBIF,4008737,Lophopyxidaceae,family,Lophopyxidaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6663,wfo:wfo-7000000350-2025-12,GBIF,6663,Loranthaceae,family,Loranthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4678,wfo:wfo-7000000351-2025-12,GBIF,4678,Lowiaceae,family,Lowiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6684,wfo:wfo-7000000356-2025-12,GBIF,6684,Lythraceae,family,Lythraceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7547450,wfo:wfo-7000000663-2025-12,GBIF,7547450,Macarthuriaceae,family,Macarthuriaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4690,wfo:wfo-7000000357-2025-12,GBIF,4690,Magnoliaceae,family,Magnoliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6676,wfo:wfo-7000000359-2025-12,GBIF,6676,Malpighiaceae,family,Malpighiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6685,wfo:wfo-7000000360-2025-12,GBIF,6685,Malvaceae,family,Malvaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8784,wfo:wfo-7000000361-2025-12,GBIF,8784,Marantaceae,family,Marantaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6643,wfo:wfo-7000000363-2025-12,GBIF,6643,Marcgraviaceae,family,Marcgraviaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3233525,wfo:wfo-7000000366-2025-12,GBIF,3233525,Martyniaceae,family,Martyniaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
4923767,wfo:wfo-7000000664-2025-12,GBIF,4923767,Maundiaceae,family,Maundiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
3744,wfo:wfo-7000000369-2025-12,GBIF,3744,Mayacaceae,family,Mayacaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
8247763,wfo:wfo-7000000665-2025-12,GBIF,8247763,Mazaceae,family,Mazaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
7700,wfo:wfo-7000000371-2025-12,GBIF,7700,Melanthiaceae,family,Melanthiaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
6683,wfo:wfo-7000000372-2025-12,GBIF,6683,Melastomataceae,family,Melastomataceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2397,wfo:wfo-7000000373-2025-12,GBIF,2397,Meliaceae,family,Meliaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2411,wfo:wfo-7000000375-2025-12,GBIF,2411,Menispermaceae,family,Menispermaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
2386,wfo:wfo-7000000376-2025-12,GBIF,2386,Menyanthaceae,family,Menyanthaceae,,,,ACCEPTED,EXACT,96,2026-05-17,GBIF API terms/citation guidelines,fork-e34b5b2c1c6c-clone-0
