source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
438195,wfo:wfo-7000000197-2025-12,OpenTree,438195,Dipterocarpaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
615549,wfo:wfo-7000000198-2025-12,OpenTree,615549,Dirachmaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
103468,wfo:wfo-7000000201-2025-12,OpenTree,103468,Doryanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
14966,wfo:wfo-7000000202-2025-12,OpenTree,14966,Droseraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
134743,wfo:wfo-7000000203-2025-12,OpenTree,134743,Drosophyllaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
393337,wfo:wfo-7000000206-2025-12,OpenTree,393337,Ebenaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
331045,wfo:wfo-7000000207-2025-12,OpenTree,331045,Ecdeiocoleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5728210,wfo:wfo-4100002125-2025-12,OpenTree,5728210,Ehretiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
171106,wfo:wfo-7000000209-2025-12,OpenTree,171106,Elaeagnaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
649007,wfo:wfo-7000000210-2025-12,OpenTree,649007,Elaeocarpaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
387172,wfo:wfo-7000000211-2025-12,OpenTree,387172,Elatinaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
892655,wfo:wfo-7000001189-2025-12,OpenTree,892655,Emblingiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
66730,wfo:wfo-7000000218-2025-12,OpenTree,66730,Ericaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
495053,wfo:wfo-7000000219-2025-12,OpenTree,495053,Eriocaulaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
567817,wfo:wfo-7000000221-2025-12,OpenTree,567817,Erythroxylaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
818059,wfo:wfo-7000000222-2025-12,OpenTree,818059,Escalloniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
743834,wfo:wfo-7000000223-2025-12,OpenTree,743834,Eucommiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
914245,wfo:wfo-7000000224-2025-12,OpenTree,914245,Euphorbiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
2420,wfo:wfo-7000000225-2025-12,OpenTree,2420,Euphroniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
745567,wfo:wfo-7000000226-2025-12,OpenTree,745567,Eupomatiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
438206,wfo:wfo-7000000227-2025-12,OpenTree,438206,Eupteleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
560323,wfo:wfo-7000000323-2025-12,OpenTree,560323,Fabaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
267713,wfo:wfo-7000000231-2025-12,OpenTree,267713,Fagaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1032244,wfo:wfo-7000000234-2025-12,OpenTree,1032244,Flagellariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
898048,wfo:wfo-7000000237-2025-12,OpenTree,898048,Fouquieriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
126944,wfo:wfo-7000000661-2025-12,OpenTree,126944,Francoaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
366449,wfo:wfo-7000000238-2025-12,OpenTree,366449,Frankeniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
148270,wfo:wfo-7000000240-2025-12,OpenTree,148270,Garryaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
293828,wfo:wfo-7000000241-2025-12,OpenTree,293828,Geissolomataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
522456,wfo:wfo-7000000242-2025-12,OpenTree,522456,Gelsemiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
816899,wfo:wfo-7000000243-2025-12,OpenTree,816899,Gentianaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
948914,wfo:wfo-7000000245-2025-12,OpenTree,948914,Geraniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
248607,wfo:wfo-7000000246-2025-12,OpenTree,248607,Gerrardinaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
913162,wfo:wfo-7000000247-2025-12,OpenTree,913162,Gesneriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
134744,wfo:wfo-7000000250-2025-12,OpenTree,134744,Gisekiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
386620,wfo:wfo-7000000254-2025-12,OpenTree,386620,Gomortegaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
751881,wfo:wfo-7000000255-2025-12,OpenTree,751881,Goodeniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
745085,wfo:wfo-7000000256-2025-12,OpenTree,745085,Goupiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
162560,wfo:wfo-7000000258-2025-12,OpenTree,162560,Griseliniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
488526,wfo:wfo-7000000259-2025-12,OpenTree,488526,Grossulariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
343650,wfo:wfo-7000000260-2025-12,OpenTree,343650,Grubbiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1092293,wfo:wfo-7000000261-2025-12,OpenTree,1092293,Guamatelaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
558794,wfo:wfo-7000000262-2025-12,OpenTree,558794,Gunneraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
458743,wfo:wfo-7000000264-2025-12,OpenTree,458743,Gyrostemonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
81220,wfo:wfo-7000000266-2025-12,OpenTree,81220,Haemodoraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
134740,wfo:wfo-7000000267-2025-12,OpenTree,134740,Halophytaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
408085,wfo:wfo-7000000268-2025-12,OpenTree,408085,Haloragaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
737324,wfo:wfo-7000000269-2025-12,OpenTree,737324,Hamamelidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
436799,wfo:wfo-7000000270-2025-12,OpenTree,436799,Hanguanaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
730916,wfo:wfo-7000000274-2025-12,OpenTree,730916,Heliconiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5728206,wfo:wfo-4100001212-2025-12,OpenTree,5728206,Heliotropiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
162559,wfo:wfo-7000000276-2025-12,OpenTree,162559,Helwingiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1072514,wfo:wfo-7000000278-2025-12,OpenTree,1072514,Hernandiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
37783,wfo:wfo-7000000279-2025-12,OpenTree,37783,Himantandraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
4730573,wfo:wfo-7000001127-2025-12,OpenTree,4730573,Hoplestigmataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
36015,wfo:wfo-7000000281-2025-12,OpenTree,36015,Huaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1000265,wfo:wfo-7000000282-2025-12,OpenTree,1000265,Humiriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
334530,wfo:wfo-7000000283-2025-12,OpenTree,334530,Hydatellaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
120960,wfo:wfo-7000000285-2025-12,OpenTree,120960,Hydrangeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
84269,wfo:wfo-7000000286-2025-12,OpenTree,84269,Hydrocharitaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
463975,wfo:wfo-7000000287-2025-12,OpenTree,463975,Hydroleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
147029,wfo:wfo-7000001199-2025-12,OpenTree,147029,Boraginaceae,family,,,,,synonym,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
225732,wfo:wfo-7000000288-2025-12,OpenTree,225732,Hydrostachyaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
873015,wfo:wfo-7000000292-2025-12,OpenTree,873015,Hypericaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
781615,wfo:wfo-7000000297-2025-12,OpenTree,781615,Hypoxidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
209285,wfo:wfo-7000000298-2025-12,OpenTree,209285,Icacinaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1087540,wfo:wfo-7000000299-2025-12,OpenTree,1087540,Iridaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
873014,wfo:wfo-7000000300-2025-12,OpenTree,873014,Irvingiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
565291,wfo:wfo-7000000302-2025-12,OpenTree,565291,Iteaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
610688,wfo:wfo-7000000303-2025-12,OpenTree,610688,Ixioliriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
729255,wfo:wfo-7000000304-2025-12,OpenTree,729255,Ixonanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
225268,wfo:wfo-7000000306-2025-12,OpenTree,225268,Joinvilleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
438186,wfo:wfo-7000000309-2025-12,OpenTree,438186,Juglandaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
931271,wfo:wfo-7000000310-2025-12,OpenTree,931271,Juncaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
460579,wfo:wfo-7000000311-2025-12,OpenTree,460579,Juncaginaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5920048,wfo:wfo-7000000662-2025-12,OpenTree,5920048,Kewaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
655998,wfo:wfo-7000000313-2025-12,OpenTree,655998,Kirkiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
701062,wfo:wfo-7000000314-2025-12,OpenTree,701062,Koeberliniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1074652,wfo:wfo-7000000315-2025-12,OpenTree,1074652,Krameriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1037119,wfo:wfo-7000000316-2025-12,OpenTree,1037119,Lacistemataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
544714,wfo:wfo-7000000318-2025-12,OpenTree,544714,Lamiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
276417,wfo:wfo-7000000319-2025-12,OpenTree,276417,Lanariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
849700,wfo:wfo-7000000320-2025-12,OpenTree,849700,Lardizabalaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
913246,wfo:wfo-7000000321-2025-12,OpenTree,913246,Lauraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
429494,wfo:wfo-7000000322-2025-12,OpenTree,429494,Lecythidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
4724917,wfo:wfo-7000000861-2025-12,OpenTree,4724917,Lennoaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
659713,wfo:wfo-7000000326-2025-12,OpenTree,659713,Lentibulariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
912584,wfo:wfo-7000000328-2025-12,OpenTree,912584,Lepidobotryaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
781605,wfo:wfo-7000000336-2025-12,OpenTree,781605,Liliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
833172,wfo:wfo-7000000337-2025-12,OpenTree,833172,Limeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
721424,wfo:wfo-7000000338-2025-12,OpenTree,721424,Limnanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1000257,wfo:wfo-7000000339-2025-12,OpenTree,1000257,Linaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
615291,wfo:wfo-7000000340-2025-12,OpenTree,615291,Linderniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
392946,wfo:wfo-7000000342-2025-12,OpenTree,392946,Loasaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
976582,wfo:wfo-7000000343-2025-12,OpenTree,976582,Loganiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
353470,wfo:wfo-7000000346-2025-12,OpenTree,353470,Lophiocarpaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
912581,wfo:wfo-7000000348-2025-12,OpenTree,912581,Lophopyxidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
388686,wfo:wfo-7000000350-2025-12,OpenTree,388686,Loranthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
730911,wfo:wfo-7000000351-2025-12,OpenTree,730911,Lowiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
489493,wfo:wfo-7000000356-2025-12,OpenTree,489493,Lythraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5920050,wfo:wfo-7000000663-2025-12,OpenTree,5920050,Macarthuriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
288464,wfo:wfo-7000000357-2025-12,OpenTree,288464,Magnoliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
991891,wfo:wfo-7000000359-2025-12,OpenTree,991891,Malpighiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
279960,wfo:wfo-7000000360-2025-12,OpenTree,279960,Malvaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
627012,wfo:wfo-7000000361-2025-12,OpenTree,627012,Marantaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1057490,wfo:wfo-7000000363-2025-12,OpenTree,1057490,Marcgraviaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
824925,wfo:wfo-7000000366-2025-12,OpenTree,824925,Martyniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
4737798,wfo:wfo-7000000664-2025-12,OpenTree,4737798,Maundiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
333081,wfo:wfo-7000000369-2025-12,OpenTree,333081,Mayacaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5760231,wfo:wfo-7000000665-2025-12,OpenTree,5760231,Mazaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
430236,wfo:wfo-7000000371-2025-12,OpenTree,430236,Melanthiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
489621,wfo:wfo-7000000372-2025-12,OpenTree,489621,Melastomataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
655984,wfo:wfo-7000000373-2025-12,OpenTree,655984,Meliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
964065,wfo:wfo-7000000375-2025-12,OpenTree,964065,Menispermaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
694622,wfo:wfo-7000000376-2025-12,OpenTree,694622,Menyanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
348258,wfo:wfo-7000000380-2025-12,OpenTree,348258,Metteniusaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5716448,wfo:wfo-7000000666-2025-12,OpenTree,5716448,Microteaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
134733,wfo:wfo-7000000383-2025-12,OpenTree,134733,Misodendraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
721849,wfo:wfo-7000000384-2025-12,OpenTree,721849,Mitrastemonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
584120,wfo:wfo-7000000388-2025-12,OpenTree,584120,Molluginaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
25258,wfo:wfo-7000000389-2025-12,OpenTree,25258,Monimiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1061273,wfo:wfo-7000000393-2025-12,OpenTree,1061273,Montiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
824517,wfo:wfo-7000000394-2025-12,OpenTree,824517,Montiniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
84017,wfo:wfo-7000000395-2025-12,OpenTree,84017,Moraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
883791,wfo:wfo-7000000396-2025-12,OpenTree,883791,Moringaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
126943,wfo:wfo-7000000397-2025-12,OpenTree,126943,Muntingiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
679528,wfo:wfo-7000000398-2025-12,OpenTree,679528,Musaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
620259,wfo:wfo-7000000399-2025-12,OpenTree,620259,Myodocarpaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
795388,wfo:wfo-7000000400-2025-12,OpenTree,795388,Myricaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
741631,wfo:wfo-7000000402-2025-12,OpenTree,741631,Myristicaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
725735,wfo:wfo-7000000403-2025-12,OpenTree,725735,Myrothamnaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1015492,wfo:wfo-7000000404-2025-12,OpenTree,1015492,Myrtaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5738655,wfo:wfo-7000000901-2025-12,OpenTree,5738655,Namaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
285509,wfo:wfo-7000000406-2025-12,OpenTree,285509,Nartheciaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
10932,wfo:wfo-7000000408-2025-12,OpenTree,10932,Nelumbonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
587621,wfo:wfo-7000000410-2025-12,OpenTree,587621,Nepenthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
272012,wfo:wfo-7000000412-2025-12,OpenTree,272012,Neuradaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
126942,wfo:wfo-7000000413-2025-12,OpenTree,126942,Nitrariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
272017,wfo:wfo-7000000414-2025-12,OpenTree,272017,Nothofagaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
740464,wfo:wfo-7000000416-2025-12,OpenTree,740464,Nyctaginaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
